,Actual_Temperature,Predicted_Temperature
60154,17.172224,18.32217
60155,17.194447,17.518045
60156,16.127777,17.816801
60157,15.144443,16.146935
60158,12.866667,14.536518
60159,11.172223,12.104636
60160,10.2,10.756349
60161,8.955556,10.08375
60162,8.311111,8.973374
60163,7.394445,8.399215
60164,7.066667,7.437555
60165,6.5111113,7.6736183
60166,5.705555,7.156625
60167,5.4222226,5.9748955
60168,4.8222213,6.0210814
60169,4.5888896,5.720999
60170,2.733333,5.5103097
60171,2.2277784,3.5763404
60172,5.027778,3.949147
60173,8.777778,6.260684
60174,12.172224,10.1430855
60175,13.700002,15.021853
60176,14.927778,14.97484
60177,16.038889,15.373455
60178,16.177778,16.68169
60179,16.15,16.565382
60180,16.15,15.901503
60181,15.127779,15.877109
60182,12.800002,15.113301
60183,12.150002,12.399246
60184,10.222223,12.049653
60185,9.9833355,10.23282
60186,8.983335,10.345817
60187,9.033334,9.6079
60188,8.961112,10.0042925
60189,8.405556,9.584213
60190,8.322223,9.37649
60191,7.8500004,8.975825
60192,7.872223,8.732652
60193,7.805555,8.315583
60194,7.2944446,8.858419
60195,7.316667,8.690329
60196,7.7722225,8.847066
60197,8.938889,8.538315
60198,9.977777,10.71364
60199,10.777777,11.430353
60200,12.150002,12.009649
60201,11.205557,13.208916
60202,11.166667,12.316974
60203,11.205557,12.427227
60204,12.172224,12.295347
60205,11.116666,13.724049
60206,9.027778,12.395092
60207,7.9166665,8.951314
60208,7.8388886,7.860269
60209,7.7999988,8.535165
60210,6.683334,9.766796
60211,5.5666666,7.886929
60212,8.399999,6.1830864
60213,8.399999,7.5968595
60214,8.205557,8.574631
60215,7.7111115,9.143522
60216,7.155556,8.534566
60217,7.0388885,7.9879503
60218,7.177777,8.235031
60219,6.088888,8.686609
60220,7.5555563,7.0862
60221,10.92778,8.388247
60222,13.772222,12.485072
60223,15.966666,15.142625
60224,17.800001,16.883585
60225,20.044447,18.217428
60226,21.172222,20.63642
60227,21.250002,21.251614
60228,21.177778,20.916485
60229,19.166664,20.598839
60230,16.338886,18.157736
60231,15.16111,15.085641
60232,14.877777,14.399709
60233,12.783335,14.890463
60234,12.766668,12.854191
60235,11.48889,12.731884
60236,10.27778,12.014406
60237,10.672222,10.444369
60238,10.333333,11.130014
60239,9.166668,11.028029
60240,9.716666,9.909331
60241,10.044445,10.557536
60242,11.3,11.012469
60243,11.255554,12.825691
60244,12.355555,12.68479
60245,13.055556,13.252471
60246,14.188887,13.67535
60247,17.772223,14.890975
60248,20.988892,18.936651
60249,22.1,22.11858
60250,22.572222,23.195389
60251,22.699999,23.149458
60252,22.150002,22.968813
60253,20.244444,21.881592
60254,17.266666,19.086676
60255,13.961111,15.5782795
60256,12.73889,12.762245
60257,12.805554,12.086428
60258,12.222222,12.7883835
60259,12.300001,13.606173
60260,11.111111,14.194009
60261,11.622223,12.322209
60262,11.733333,13.034393
60263,10.511111,12.581756
60264,10.483333,11.409355
60265,10.700001,11.332771
60266,10.08889,11.837496
60267,10.155555,11.162613
60268,12.394444,10.638435
60269,13.83889,13.219891
60270,14.055554,14.746722
60271,16.183334,14.891369
60272,17.338886,17.597652
60273,20.06667,18.481667
60274,21.083334,21.499058
60275,21.183334,22.293823
60276,21.133333,21.713427
60277,20.133331,21.360306
60278,18.91111,19.993181
60279,18.838886,18.351126
60280,18.861109,19.334717
60281,18.794447,19.424528
60282,18.249998,18.762688
60283,17.638887,17.705753
60284,17.644442,17.45694
60285,16.605558,17.599363
60286,14.9388895,16.40738
60287,15.449998,14.685698
60288,14.405555,15.846498
60289,14.416666,14.720967
60290,12.433334,14.577766
60291,12.783335,12.699481
60292,13.7333355,13.269262
60293,15.955558,14.211036
60294,17.666666,16.898258
60295,20.01111,18.171356
60296,22.222221,20.572054
60297,23.86111,22.752804
60298,24.07778,23.546326
60299,24.044445,24.542273
60300,23.977777,23.730145
60301,23.01111,22.697939
60302,21.155556,21.882092
60303,18.894442,20.04494
60304,18.92222,17.627533
60305,17.622223,18.68269
60306,17.6,17.618416
60307,16.97222,17.342485
60308,15.933335,16.922611
60309,15.933335,15.720343
60310,15.827778,15.651372
60311,15.261112,15.656942
60312,14.705555,15.167445
60313,12.455557,14.785678
60314,12.594445,12.482504
60315,12.083333,12.576833
60316,14.516665,13.02691
60317,16.833334,16.113361
60318,17.666666,18.618814
60319,20.822222,18.596584
60320,22.222221,21.820704
60321,22.850002,22.543509
60322,23.966665,22.29578
60323,24.927778,23.478191
60324,23.911112,24.259634
60325,22.294445,22.713097
60326,18.861109,20.979443
60327,16.083332,17.478611
60328,15.250001,14.588911
60329,13.91111,15.0369425
60330,13.91111,13.64181
60331,14.083332,14.497297
60332,14.905556,15.377921
60333,13.83889,15.943042
60334,14.233333,14.76581
60335,13.238887,14.71232
60336,14.211109,13.47533
60337,12.616665,14.735449
60338,12.038888,13.10179
60339,11.916667,12.583235
60340,10.961111,12.516235
60341,14.822221,11.44018
60342,16.11111,16.009651
60343,17.916664,17.25202
60344,20.088886,18.644474
60345,21.28889,20.672901
60346,22.299997,21.450617
60347,23.86111,22.07015
60348,22.86111,23.621426
60349,21.377775,21.89427
60350,17.75,20.392153
60351,14.005557,17.38579
60352,14.150001,13.307108
60353,12.77778,14.105993
60354,12.705556,13.399678
60355,11.988887,13.777671
60356,11.111111,12.774906
60357,10.605557,12.047395
60358,9.844443,11.282152
60359,9.466664,11.1018095
60360,10.511111,10.300885
60361,9.549999,11.105746
60362,9.999999,10.470525
60363,8.955556,10.840317
60364,9.0,9.961893
60365,12.150002,9.461631
60366,15.027777,12.640403
60367,18.016666,16.443855
60368,20.116667,19.884878
60369,22.288889,21.663897
60370,22.472223,23.39995
60371,22.866669,23.117191
60372,22.844446,23.379622
60373,20.538889,22.791782
60374,17.866667,20.445501
60375,16.11111,17.513416
60376,14.099999,15.775252
60377,13.794444,13.730355
60378,12.711111,14.042246
60379,11.922222,13.531929
60380,11.577777,12.89751
60381,11.577777,12.27482
60382,10.65,12.506144
60383,10.488889,11.779386
60384,9.927779,11.629651
60385,9.766667,10.797589
60386,8.861111,10.892304
60387,8.911111,9.878119
60388,9.866666,9.098892
60389,12.199999,10.279693
60390,15.072223,13.917387
60391,17.577778,17.445839
60392,20.116667,20.144884
60393,22.200003,22.68626
60394,22.761112,24.220005
60395,22.800001,23.833822
60396,22.777779,22.622314
60397,20.272223,21.8418
60398,16.361109,19.27713
60399,15.211111,15.334874
60400,14.583333,14.543763
60401,14.02778,14.643865
60402,13.53889,14.290983
60403,13.627777,13.8935375
60404,15.555556,14.051569
60405,16.455555,16.217493
60406,16.449999,17.028954
60407,14.955557,16.743744
60408,14.4,14.886504
60409,14.411111,14.084462
60410,12.894445,14.600339
60411,12.916668,12.877546
60412,13.155555,13.081061
60413,16.022223,13.209619
60414,19.799997,17.035252
60415,21.822222,21.42117
60416,22.622223,23.09393
60417,22.777779,22.975712
60418,22.88889,22.391596
60419,23.866667,22.259047
60420,22.311111,22.990667
60421,20.377777,20.91233
60422,18.983334,19.02697
60423,17.266666,18.057932
60424,17.211113,16.411308
60425,16.105555,16.923277
60426,16.088888,15.808049
60427,15.133331,16.167152
60428,14.033335,15.25393
60429,12.894445,14.425401
60430,13.077779,13.205391
60431,11.827779,13.855178
60432,11.805556,12.595019
60433,12.594445,12.140263
60434,12.222222,13.311132
60435,12.172224,12.878738
60436,12.783335,13.159826
60437,16.07222,14.342555
60438,19.838886,17.293839
60439,21.833334,20.760704
60440,22.150002,22.388594
60441,22.75,21.997025
60442,23.73889,22.170296
60443,23.78889,24.076153
60444,23.811113,23.864683
60445,22.122223,22.849642
60446,18.783333,20.761984
60447,16.038889,17.376335
60448,15.088889,14.364969
60449,13.861109,14.508578
60450,12.77778,14.171039
60451,12.566668,12.9307
60452,11.727777,13.135632
60453,4.0444436,12.00154
60454,3.4888897,6.76211
60455,2.3833342,4.425078
60456,3.266666,2.570373
60457,2.6666667,3.4350915
60458,2.1555545,2.7849107
60459,2.0833325,2.5420942
60460,2.0666673,2.503541
60461,3.5333335,2.303895
60462,6.0722213,4.2279763
60463,7.777778,7.25363
60464,8.855556,9.641187
60465,9.999999,11.017491
60466,10.022222,11.67697
60467,9.205554,11.593054
60468,11.111111,10.030378
60469,10.072223,12.026599
60470,9.149998,11.054012
60471,8.861111,8.671874
60472,7.061111,7.9465346
60473,5.738889,5.856756
60474,4.7277784,6.4181786
60475,3.6166668,6.113392
60476,2.277778,4.4026785
60477,12.705556,2.7643547
60478,11.783334,11.057599
60479,11.06111,11.887626
60480,10.483333,11.3529005
60481,10.550001,10.750513
60482,9.972224,11.220428
60483,8.933333,10.901503
60484,9.1833315,9.46569
60485,12.199999,9.935969
60486,13.844445,13.6713915
60487,16.961111,14.8487625
60488,17.783335,17.448942
60489,18.844444,18.398766
60490,19.938889,18.752401
60491,19.838886,20.338413
60492,19.75,19.646418
60493,17.222221,19.139267
60494,15.950003,16.43092
60495,14.811112,15.403993
60496,12.9333315,14.547158
60497,12.17778,12.516706
60498,11.477778,12.160661
60499,10.544445,11.281372
60500,9.855555,10.345533
60501,9.32778,9.481815
60502,9.111112,9.216544
60503,9.305556,9.440016
60504,10.255557,9.605674
60505,10.316666,10.639131
60506,8.777778,10.845927
60507,7.2444453,9.625153
60508,8.183334,8.115378
60509,10.955555,8.236591
60510,12.155558,11.80042
60511,12.849999,13.558983
60512,13.955555,13.593207
60513,15.088889,14.55348
60514,16.133333,15.227322
60515,16.177778,16.272524
60516,16.105555,16.374401
60517,15.494444,15.856108
60518,12.194444,15.196541
60519,9.972224,11.52757
60520,9.194443,9.510238
60521,8.805556,9.440718
60522,9.338891,9.576678
60523,10.555556,9.989105
60524,10.988889,11.448374
60525,1.9944452,12.283573
60526,1.0888886,4.034491
60527,1.4555547,1.7687317
60528,1.5722224,2.6878796
60529,-0.5611114,2.8984125
60530,0.3277781,-0.05460025
60531,-1.155555,0.71165025
60532,-0.17777827,-1.1664364
60533,1.7055551,-0.80949837
60534,3.8444445,2.3510208
60535,7.2444453,4.9819565
60536,8.844444,8.487545
60537,9.972224,10.412875
60538,11.083332,11.27454
60539,11.049998,11.674935
60540,11.155556,10.7863865
60541,11.155556,10.791743
60542,11.099999,10.752905
60543,8.83889,10.721263
60544,5.0222225,7.555674
60545,2.9499993,3.5732756
60546,2.2,2.8332453
60547,1.6000007,2.9828699
60548,0.588888,3.106081
60549,-0.59999937,2.4467168
60550,-1.1833335,0.4602904
60551,-1.0277779,-0.13874498
60552,-1.6944437,-0.09248009
60553,-1.1833335,-0.6159692
60554,-1.9166675,-0.47639272
60555,-2.7833323,-0.67601657
60556,-2.2722223,-1.3781044
60557,1.9555554,-0.6433871
60558,5.005555,2.8530157
60559,7.8944454,6.551261
60560,11.0,9.670554
60561,12.266667,12.6864605
60562,12.844444,13.692327
60563,13.927777,13.429465
60564,14.950001,14.429643
60565,14.972224,15.229957
60566,13.95,15.175319
60567,12.194444,13.747938
60568,7.777778,11.680862
60569,6.2111115,6.8415403
60570,4.8833337,6.2505918
60571,3.794445,5.779372
60572,3.1055548,5.2892556
60573,2.7277775,4.7454534
60574,2.75,4.5565567
60575,1.4888889,4.444363
60576,1.7277778,3.8128324
60577,1.7500006,4.0532207
60578,3.7388883,3.7625055
60579,1.1888891,5.6254206
60580,3.7388883,3.5008712
60581,6.5722218,5.2305107
60582,8.772222,8.572361
60583,12.1055565,10.510618
60584,12.683332,13.532072
60585,14.9388895,13.871513
60586,16.066668,15.418607
60587,17.205555,16.575161
60588,17.733334,17.710442
60589,17.777779,17.51218
60590,17.25,17.415703
60591,14.905556,16.740278
60592,10.044445,14.074248
60593,9.127778,9.003694
60594,7.355555,9.118665
60595,7.2833333,7.874953
60596,7.6944447,7.9638915
60597,8.116666,9.283157
60598,4.5777783,9.793022
60599,3.9777772,4.9332285
60600,3.5833328,4.219869
60601,3.4944437,4.4785304
60602,2.4999998,4.814791
60603,1.2722226,4.5001626
60604,2.8722215,2.951403
60605,6.733333,4.539606
60606,9.955557,9.211305
60607,12.822221,12.442279
60608,14.950001,14.006411
60609,17.17778,16.087393
60610,17.844444,18.333422
60611,17.927778,17.920925
60612,18.955555,17.756903
60613,18.91111,18.580969
60614,17.727777,18.015827
60615,12.838888,16.857
60616,10.116665,11.314636
60617,9.32778,9.333879
60618,7.8222218,9.647861
60619,7.266668,8.489415
60620,6.4444447,8.304842
60621,5.1555552,7.6209884
60622,5.6222215,6.8971963
60623,6.4833326,6.7520714
60624,5.0944443,8.034963
60625,4.55,7.019232
60626,5.8277783,5.5595345
60627,5.1333323,6.9582667
60628,6.0833325,6.6374664
60629,6.3555555,7.2503743
60630,12.127779,8.178764
60631,13.955555,14.900154
60632,16.26111,16.08253
60633,17.844444,17.373947
60634,20.022224,18.006695
60635,20.977777,20.163347
60636,21.155556,21.124989
60637,21.644444,20.595432
60638,20.900002,20.969488
60639,17.150002,20.24394
60640,12.77778,15.82738
60641,11.416666,11.059763
60642,11.016667,10.918887
60643,10.527779,11.0859
60644,8.561111,10.967862
60645,10.405557,9.480013
60646,9.849999,11.600621
60647,11.8944435,10.708769
60648,11.961112,12.709264
60649,11.455556,12.894994
60650,11.33889,12.045691
60651,10.922221,11.9094
60652,10.922221,11.578465
60653,11.816668,11.925559
60654,12.616665,12.783574
60655,13.727779,12.986828
60656,13.894443,14.446678
60657,14.905556,14.40614
60658,17.083332,15.307265
60659,16.95,17.785715
60660,14.02778,17.188324
60661,12.938887,14.150953
60662,13.15,12.432679
60663,12.733334,13.444903
60664,12.222222,13.523624
60665,12.355555,13.428869
60666,12.172224,13.302965
60667,12.150002,13.028334
60668,11.78889,12.979793
60669,12.827777,12.188067
60670,11.716665,13.512697
60671,12.305553,11.98601
60672,11.18889,13.424373
60673,10.627777,12.223414
60674,10.972222,11.14156
60675,11.144444,11.653897
60676,13.738888,12.935918
60677,17.43889,14.705183
60678,21.994442,18.344084
60679,24.772223,23.3912
60680,25.833332,25.373344
60681,27.105555,25.476303
60682,27.588888,26.11743
60683,25.911112,26.32684
60684,24.861109,24.490402
60685,25.927778,23.252169
60686,24.938889,24.853397
60687,22.800001,23.773232
60688,22.172224,21.153854
60689,21.088886,20.580502
60690,19.833332,20.286852
60691,19.18333,18.89662
60692,17.261108,18.26835
60693,11.783334,16.53346
60694,12.272223,11.322517
60695,12.761112,12.407506
60696,13.200001,13.696182
60697,12.716667,13.555722
60698,12.722222,13.0456705
60699,12.716667,13.143608
60700,12.694444,13.250653
60701,13.744447,13.275179
60702,13.894443,14.62488
60703,14.9833355,14.898396
60704,16.594444,15.593725
60705,17.377777,18.291359
60706,18.994444,18.73477
60707,19.933334,20.194664
60708,20.177776,21.102375
60709,20.199999,20.511986
60710,19.377779,20.263819
60711,19.11111,18.843021
60712,17.4,18.739103
60713,15.477777,16.7956
60714,15.111109,15.362123
60715,15.527778,15.751723
60716,15.127779,16.293924
60717,15.022222,15.713786
60718,15.022222,15.541295
60719,15.100001,15.531671
60720,15.533334,15.610907
60721,15.51111,16.09548
60722,15.533334,15.843779
60723,15.022222,15.86648
60724,15.994444,15.057288
60725,15.96111,16.69718
60726,17.02222,16.014187
60727,17.066666,17.465498
60728,17.588886,17.5462
60729,19.538887,17.80884
60730,17.083332,20.633173
60731,17.161112,17.802423
60732,17.288889,17.133688
60733,17.822224,18.16394
60734,17.850002,18.55988
60735,17.31111,18.17759
60736,15.072223,17.71641
60737,13.200001,15.131337
60738,12.805554,12.339528
60739,12.755557,12.380713
60740,12.033332,13.467516
60741,12.266667,12.634388
60742,12.827777,12.800444
60743,13.372223,13.359883
60744,12.800002,14.326594
60745,12.800002,13.531366
60746,13.005555,12.966655
60747,12.77778,13.751864
60748,12.800002,13.484257
60749,12.983333,13.75235
60750,12.916668,13.835059
60751,15.072223,13.53793
60752,16.255558,16.509434
60753,17.73889,18.425278
60754,18.872223,19.669096
60755,19.755556,20.310349
60756,19.883333,20.761248
60757,19.905556,20.433853
60758,19.683334,19.921118
60759,18.794447,19.821072
60760,17.150002,18.876797
60761,16.055553,16.491346
60762,15.950003,15.604873
60763,15.366667,16.454407
60764,14.355557,16.062366
60765,13.772222,14.2465925
60766,12.711111,13.743976
60767,12.172224,12.132135
60768,12.088889,12.479848
60769,12.111112,12.748147
60770,12.0611105,12.7382345
60771,11.094443,12.594413
60772,11.116666,11.938385
60773,12.533333,11.8713455
60774,13.91111,13.255753
60775,17.105556,15.162104
60776,17.594444,18.856361
60777,18.794447,19.168629
60778,18.861109,19.5715
60779,20.6,19.714693
60780,20.900002,21.161264
60781,18.883331,20.495226
60782,17.92222,18.202852
60783,17.150002,17.256868
60784,13.983334,16.72398
60785,13.061112,12.782702
60786,12.266667,12.460737
60787,11.716665,12.241424
60788,10.827778,11.744848
60789,10.16111,10.787508
60790,10.205556,10.364405
60791,11.222224,10.587095
60792,11.688887,11.899025
60793,11.116666,12.485102
60794,11.111111,11.485644
60795,12.111112,11.404171
60796,12.111112,13.075527
60797,12.672221,12.813376
60798,13.794444,13.298716
60799,13.861109,15.262886
60800,14.127778,14.882767
60801,13.905554,14.3211565
60802,13.955555,13.79617
60803,15.044444,14.406648
60804,14.994447,15.902467
60805,15.038888,16.507896
60806,15.2,15.899273
60807,15.044444,16.15154
60808,15.022222,15.454788
60809,15.155554,15.902901
60810,14.927778,15.647876
60811,14.422222,15.6470375
60812,15.305554,14.479695
60813,14.333335,15.319797
60814,12.31111,14.417152
60815,11.005556,11.994719
60816,10.6444435,10.9956255
60817,10.05,10.82897
60818,9.28889,10.543261
60819,8.8944435,10.413242
60820,8.899999,10.141187
60821,13.550001,9.808195
60822,17.150002,14.763816
